1024	1.180380
1040	1.190121
1056	1.182814
1072	1.189320
1088	1.182467
1104	1.182454
1120	1.194910
1136	1.182484
1152	1.182454
1168	1.197724
1184	1.182527
1200	1.184867
1216	1.186949
1232	1.182396
1248	1.186192
1264	1.182478
1280	1.182477
1296	1.188160
1312	1.182420
1328	1.182486
1344	1.186692
1360	1.182494
1376	1.182461
1392	1.186687
1408	1.182462
1424	1.182449
1440	1.187616
1456	1.182467
1472	1.186147
1488	1.182463
1504	1.182475
1520	1.187593
1536	1.182486
1552	1.182510
1568	1.200958
1584	1.182487
1600	1.182549
1616	1.188032
1632	1.182430
1648	1.182508
1664	1.187969
1680	1.182486
1696	1.187956
1712	1.182478
1728	1.182498
1744	1.188616
1760	1.182505
1776	1.182465
1792	1.188486
1808	1.182468
1824	1.182447
1840	1.190970
1856	1.182441
1872	1.188493
1888	1.182505
1904	1.182445
1920	1.187849
1936	1.182451
1952	1.182416
1968	1.192161
1984	1.182494
2000	1.182466
2016	1.186465
2032	1.182484
2048	1.182499
2080	1.186138
2112	1.182540
2144	1.187763
2176	1.182415
2208	1.182464
2240	1.186187
2272	1.182395
2304	1.182426
2336	1.185985
2368	1.182536
2400	1.182471
2432	1.187700
2464	1.182382
2496	1.182411
2528	1.186207
2560	1.182428
2592	1.186893
2624	1.182470
2656	1.182377
2688	1.187561
2720	1.182422
2752	1.182358
2784	1.186516
2816	1.182487
2848	1.182422
2880	1.187322
2912	1.182452
2944	1.187612
2976	1.182405
3008	1.182357
3040	1.186268
3072	1.182371
3104	1.182276
3136	1.186120
3168	1.182352
3200	1.182436
3232	1.187386
3264	1.182142
3296	1.182372
3328	1.187498
3360	1.182379
3392	1.187452
3424	1.182266
3456	1.182024
3488	1.186391
3520	1.182330
3552	1.182353
3584	1.187492
3616	1.182369
3648	1.182063
3680	1.186043
3712	1.182049
3744	1.181985
3776	1.182367
3808	1.182020
3840	1.188073
3872	1.182008
3904	1.182079
3936	1.186297
3968	1.182099
4000	1.181930
4032	1.187393
4064	1.182097
4096	1.181910
4160	1.186318
4224	1.182101
4288	1.187624
4352	1.182083
4416	1.181474
4480	1.185782
4544	1.182079
4608	1.181939
4672	1.187468
4736	1.181956
4800	1.181440
4864	1.185573
4928	1.181962
4992	1.185408
5056	1.181865
5120	1.181830
5184	1.187223
5248	1.181939
5312	1.181138
5376	1.185707
5440	1.182006
5504	1.181537
5568	1.189369
5632	1.186649
5696	1.181943
5760	1.191215
5824	1.182062
5888	1.188350
5952	1.181529
6016	1.181440
6080	1.187254
6144	1.181441
6208	1.181246
6272	1.185524
6336	1.181186
6400	1.181200
6464	1.193530
6528	1.182040
6592	1.186529
6656	1.183795
6720	1.181178
6784	1.187938
6848	1.181182
6912	1.181072
6976	1.187784
7040	1.181206
7104	1.181205
7168	1.186576
7232	1.181098
7296	1.187811
7360	1.182633
7424	1.181078
7488	1.187278
7552	1.183665
7616	1.180983
7680	1.191983
7744	1.181437
7808	1.180935
7872	1.192424
7936	1.180904
8000	1.185298
8064	1.180942
8128	1.180749
8192	1.187267
8320	1.182306
8448	1.180318
8576	1.189364
8704	1.181202
8832	1.180344
8960	1.186552
9088	1.180863
9216	1.185385
9344	1.180983
9472	1.180732
9600	1.186087
9728	1.180758
9856	1.180923
9984	1.184942
10112	1.180331
10240	1.181745
10368	1.190481
10496	1.180445
10624	1.193825
10752	1.180327
10880	1.180319
11008	1.184945
11136	1.180315
11264	1.180363
11392	1.186343
11520	1.180331
11648	1.180329
11776	1.180328
11904	1.182317
12032	1.186388
12160	1.183171
12288	1.180334
12416	1.187746
12544	1.180314
12672	1.180317
12800	1.184745
12928	1.180309
13056	1.186389
13184	1.180317
13312	1.180325
13440	1.184611
13568	1.180314
13696	1.180316
13824	1.191572
13952	1.180327
14080	1.180334
14208	1.180342
14336	1.180324
14464	1.184994
14592	1.180319
14720	1.180322
14848	1.186578
14976	1.180310
15104	1.180310
15232	1.187438
15360	1.180337
15488	1.184894
15616	1.180331
15744	1.180312
15872	1.186308
16000	1.180323
16128	1.180312
16256	1.187572
16384	1.180315
16640	1.186501
16896	1.180335
17152	1.180313
17408	1.187804
17664	1.180335
17920	1.180316
18176	1.186463
18432	1.180344
18688	1.186631
18944	1.180317
19200	1.180326
19456	1.186690
19712	1.200785
19968	1.180414
20224	1.188035
20480	1.180334
20736	1.185027
20992	1.180337
21248	1.180325
21504	1.187347
21760	1.180326
22016	1.180330
22272	1.188266
22528	1.180334
22784	1.186812
23040	1.180323
23296	1.180323
23552	1.187237
23808	1.180328
24064	1.180334
24320	1.187679
24576	1.180332
24832	1.187308
25088	1.180329
25344	1.180310
25600	1.186883
25856	1.180349
26112	1.187482
26368	1.180319
26624	1.271362
26880	1.199830
27136	1.180342
27392	1.180335
27648	1.180486
27904	1.202895
28160	1.190620
28416	1.198059
28672	1.180420
28928	1.180320
29184	1.180350
29440	1.188832
29696	1.180363
29952	1.180337
30208	1.190016
30464	1.180340
30720	1.190947
30976	1.181454
31232	1.183049
31488	1.191607
31744	1.214710
32000	1.198991
32256	1.184312
32512	1.182743
32768	1.198926
33280	1.565355
33792	1.889099
34304	2.171674
34816	2.498000
35328	2.808387
35840	3.005694
36352	3.243201
36864	3.540392
37376	3.589864
37888	3.552487
38400	3.507385
38912	3.502931
39424	3.518166
39936	3.578079
40448	3.496326
40960	3.472719
41472	3.487994
41984	3.537946
42496	3.608723
43008	3.559365
43520	3.527849
44032	3.488040
44544	3.560533
45056	3.573961
45568	3.557740
46080	3.569565
46592	3.513648
47104	3.473501
47616	3.479271
48128	3.490845
48640	3.517113
49152	3.546975
49664	3.544662
50176	3.518626
50688	3.467539
51200	3.469131
51712	3.487845
52224	3.497857
52736	3.520300
53248	3.539097
53760	3.557242
54272	3.540450
54784	3.511481
55296	3.472034
55808	3.477338
56320	3.476843
56832	3.489124
57344	3.509041
57856	3.529963
58368	3.557639
58880	3.543972
59392	3.538490
59904	3.521813
60416	3.515460
60928	3.482216
61440	3.466420
61952	3.470272
62464	3.493714
62976	3.522844
63488	3.524198
