dirs,files,min,max,wall,user,system,mem,wall & user & system & mem
1,100,1,1000,0.000,0.000,0.000,1457.333,0.000,0.000,0.000,5541.333
1,10000,1,1000,0.010,0.000,0.010,1454.667,0.000,0.000,0.000,2021.333
100,1,1,1000,0.000,0.000,0.000,1436.000,0.000,0.000,0.000,336.000
100,100,1,10000,0.010,0.000,0.010,1445.333,0.000,0.000,0.000,741.333
10000,1,1,10000,0.083,0.010,0.067,1536.000,0.000,0.000,0.000,2032.000
