dirs,files,min,max,wall,user,system,mem,wall & user & system & mem
1,1,10000,10000,0.000,0.000,0.000,1462.667,0.000,0.000,0.000,229.333
1,1,100000,100000,0.030,0.000,0.000,1570.667,0.001,0.000,0.000,69.333
1,1,1000000,1000000,0.020,0.010,0.000,2057.333,0.000,0.000,0.000,1045.333
1,1,10000000,10000000,0.360,0.140,0.004,10976.800,0.019,0.000,0.000,16027.200
1,1,100000000,100000000,3.058,1.426,0.080,98972.800,0.792,0.000,0.000,1987.200
1,1000,1,1,9.926,0.004,0.108,1494.400,42.121,0.000,0.003,1356.800
1,10000,1,1,86.446,0.074,1.292,1459.200,2341.854,0.001,0.262,5747.200
1000,1,1,1,11.262,0.006,0.114,1480.800,52.729,0.000,0.002,1883.200
10000,1,1,1,122.602,0.098,1.324,1495.200,5613.920,0.001,0.192,1851.200
