dirs,files,min,max,wall,user,system,mem,wall & user & system & mem
1,1,10000,10000,0.003,0.000,0.000,1490.667,0.000,0.000,0.000,2725.333
1,1,100000,100000,0.003,0.000,0.000,1597.333,0.000,0.000,0.000,709.333
1,1,1000000,1000000,0.027,0.010,0.000,2112.000,0.000,0.000,0.000,3072.000
1,1,10000000,10000000,0.283,0.145,0.003,11052.000,0.008,0.000,0.000,1994.667
1,1,100000000,100000000,2.966,1.474,0.074,98901.600,0.691,0.010,0.000,11972.800
1,1000,1,1,10.566,0.004,0.124,1495.200,42.930,0.000,0.005,1579.200
1,10000,1,1,107.788,0.074,1.124,1433.600,3724.231,0.000,0.186,2676.800
1000,1,1,1,18.826,0.002,0.126,1480.000,115.709,0.000,0.002,1120.000
10000,1,1,1,168.536,0.092,1.306,1457.600,10458.891,0.001,0.176,4476.800
