dirs,files,min,max,wall,user,system,mem,wall & user & system & mem
1,100,1,1000,0.000,0.000,0.000,1466.667,0.000,0.000,0.000,4501.333
1,10000,1,1000,0.010,0.000,0.010,1486.667,0.000,0.000,0.000,4037.333
100,1,1,1000,0.000,0.000,0.000,1453.333,0.000,0.000,0.000,5957.333
100,100,1,10000,0.010,0.000,0.010,1438.667,0.000,0.000,0.000,341.333
10000,1,1,10000,0.080,0.010,0.067,1428.000,0.000,0.000,0.000,768.000
