512	1.329875
576	1.326553
640	1.328052
704	1.322258
768	1.320188
832	1.310185
896	1.313974
960	1.311981
1024	1.315193
1088	1.313302
1152	1.312107
1216	1.309801
1280	1.313155
1344	1.325997
1408	1.323967
1472	1.321218
1536	1.322064
1600	1.321258
1664	1.308703
1728	1.309263
1792	1.308155
1856	1.311506
1920	1.309005
1984	1.309976
2048	1.331000
2112	1.325504
2176	1.322825
2240	1.322227
2304	1.321961
2368	1.310680
2432	1.308051
2496	1.309382
2560	1.306465
2624	1.306855
2688	1.306412
2752	1.307382
2816	1.307500
2880	1.352279
2944	1.307295
3008	1.308708
3072	1.311045
3136	1.307326
3200	1.308964
3264	1.306936
3328	1.306408
3392	1.307005
3456	1.307224
3520	1.309282
3584	1.306481
3648	1.306752
3712	1.306589
3776	1.307181
3840	1.306431
3904	1.307075
3968	1.306405
4032	1.308943
4096	1.307232
4160	1.306643
4224	1.306746
4288	1.306583
4352	1.306933
4416	1.306896
4480	1.308984
4544	1.306470
4608	1.308252
4672	1.306440
4736	1.307993
4800	1.306746
4864	1.308341
4928	1.308163
4992	1.310320
5056	1.307343
5120	1.306747
5184	1.309087
5248	1.308028
5312	1.308201
5376	1.308764
5440	1.307148
5504	1.309196
5568	1.306589
5632	1.306760
5696	1.307375
5760	1.307499
5824	1.325861
5888	1.321916
5952	1.306486
6016	1.309725
6080	1.306748
6144	1.306406
6208	1.307091
6272	1.310623
6336	1.309504
6400	1.306608
6464	1.306932
6528	1.308395
6592	1.307085
6656	1.307158
6720	1.307204
6784	1.306754
6848	1.326744
6912	1.307520
6976	1.309256
7040	1.306751
7104	1.306431
7168	1.306765
7232	1.307266
7296	1.309519
7360	1.306538
7424	1.306781
7488	1.308950
7552	1.306433
7616	1.307582
7680	1.306658
7744	1.307433
7808	1.307048
7872	1.306771
7936	1.307222
8000	1.309431
8064	1.306992
8128	1.307084
8192	1.306922
8320	1.306882
8448	1.306932
8576	1.306426
8704	1.307133
8832	1.310271
8960	1.307511
9088	1.307143
9216	1.308768
9344	1.306568
9472	1.306769
9600	1.307160
9728	1.307761
9856	1.309034
9984	1.306939
10112	1.306969
10240	1.307035
10368	1.306924
10496	1.306431
10624	1.309143
10752	1.310063
10880	1.308603
11008	1.306509
11136	1.307310
11264	1.307603
11392	1.306590
11520	1.307349
11648	1.307169
11776	1.309039
11904	1.306685
12032	1.306773
12160	1.307003
12288	1.307809
12416	1.306708
12544	1.309122
12672	1.306784
12800	1.309168
12928	1.306992
13056	1.306630
13184	1.307112
13312	1.306772
13440	1.307359
13568	1.307221
13696	1.307144
13824	1.308993
13952	1.306845
14080	1.306888
14208	1.306987
14336	1.306976
14464	1.306460
14592	1.306811
14720	1.307309
14848	1.309442
14976	1.306557
15104	1.306896
15232	1.306838
15360	1.307128
15488	1.307063
15616	1.307049
15744	1.309197
