512	1.186378
576	1.180738
640	1.179843
704	1.182052
768	1.181515
832	1.181158
896	1.180385
960	1.180629
1024	1.204511
1088	1.196084
1152	1.191134
1216	1.182004
1280	1.180177
1344	1.180783
1408	1.180761
1472	1.291679
1536	1.181766
1600	1.268344
1664	1.181584
1728	1.180401
1792	1.181214
1856	1.180344
1920	1.179778
1984	1.218268
2048	1.181749
2112	1.185113
2176	1.209053
2240	1.187339
2304	1.204147
2368	1.203274
2432	1.180941
2496	1.184227
2560	1.181209
2624	1.182664
2688	1.180492
2752	1.186137
2816	1.180895
2880	1.182495
2944	1.181907
3008	1.191399
3072	1.182263
3136	1.181025
3200	1.181864
3264	1.181465
3328	1.180375
3392	1.181308
3456	1.185118
3520	1.180830
3584	1.186124
3648	1.180481
3712	1.181346
3776	1.182410
3840	1.180512
3904	1.180486
3968	1.185414
4032	1.180676
4096	1.185142
4160	1.190207
4224	1.193810
4288	1.185265
4352	1.181902
4416	1.184303
4480	1.188347
4544	1.180180
4608	1.180597
4672	1.182711
4736	1.192379
4800	1.182769
4864	1.196226
4928	1.183494
4992	1.190843
5056	1.183352
5120	1.182564
5184	1.183001
5248	1.181919
5312	1.181053
5376	1.185267
5440	1.189584
5504	1.182897
5568	1.182881
5632	1.180940
5696	1.182590
5760	1.182262
5824	1.184640
5888	1.184821
5952	1.181650
6016	1.181422
6080	1.183643
6144	1.182367
6208	1.181232
6272	1.181998
6336	1.185590
6400	1.183884
6464	1.186618
6528	1.179972
6592	1.181199
6656	1.182416
6720	1.180688
6784	1.186105
6848	1.181431
6912	1.181631
6976	1.186027
7040	1.187432
7104	1.183268
7168	1.184415
7232	1.180979
7296	1.183599
7360	1.189633
7424	1.180064
7488	1.180452
7552	1.183018
7616	1.181977
7680	1.188660
7744	1.192252
7808	1.182622
7872	1.186673
7936	1.190589
8000	1.180269
8064	1.184039
8128	1.186587
8192	1.180502
8320	1.186462
8448	1.183622
8576	1.180855
8704	1.194488
8832	1.181229
8960	1.182940
9088	1.187469
9216	1.180972
9344	1.188608
9472	1.187474
9600	1.186023
9728	1.187977
9856	1.191737
9984	1.181587
10112	1.190827
10240	1.186564
10368	1.181662
10496	1.198704
10624	1.181105
10752	1.183908
10880	1.186558
11008	1.191027
11136	1.190394
11264	1.190491
11392	1.180550
11520	1.188595
11648	1.192596
11776	1.181298
11904	1.190423
12032	1.183137
12160	1.184269
12288	1.194976
12416	1.180823
12544	1.181118
12672	1.180971
12800	1.180970
12928	1.181420
13056	1.197220
13184	1.182061
13312	1.181529
13440	1.181107
13568	1.180380
13696	1.180970
13824	1.180859
13952	1.184668
14080	1.196281
14208	1.181071
14336	1.181310
14464	1.180933
14592	1.181327
14720	1.180899
14848	1.183463
14976	1.181155
15104	1.189212
15232	1.191169
15360	1.181001
15488	1.181332
15616	1.181519
15744	1.181889
15872	1.199077
16000	1.181906
16128	1.181693
16256	1.180986
16384	1.181166
16640	1.180423
16896	1.184941
17152	1.184431
17408	1.189713
17664	1.190664
17920	1.181763
18176	1.181468
18432	1.181706
18688	1.181018
18944	1.200831
19200	1.183473
19456	1.192299
19712	1.195251
19968	1.181468
20224	1.180562
20480	1.181186
20736	1.184262
20992	1.187985
21248	1.192082
21504	1.201621
21760	1.203165
22016	1.210082
22272	1.182124
22528	1.180686
22784	1.186692
23040	1.189738
23296	1.209449
23552	1.182411
23808	1.180796
24064	1.181728
24320	1.181488
24576	1.181478
24832	1.207746
25088	1.182217
25344	1.182572
25600	1.181884
25856	1.182951
26112	1.181041
26368	1.182184
26624	1.182482
26880	1.210750
27136	1.194840
27392	1.181505
27648	1.181915
27904	1.181773
28160	1.181728
28416	1.182695
28672	1.189433
28928	1.197283
29184	1.194619
29440	1.183358
29696	1.191909
29952	1.182320
30208	1.182249
30464	1.184532
30720	1.188496
30976	1.191636
31232	1.200332
31488	1.183937
31744	1.181918
32000	1.182215
32256	1.191730
32512	1.199168
32768	1.195403
33280	1.508909
33792	1.826590
34304	2.140371
34816	2.454221
35328	2.753606
35840	3.034734
36352	3.302599
36864	3.565738
37376	3.568078
37888	3.568159
38400	3.567935
38912	3.579732
39424	3.552547
39936	3.570938
40448	3.578706
40960	3.571044
41472	3.574582
41984	3.571935
42496	3.570970
43008	3.551005
43520	3.573848
44032	3.573734
44544	3.599081
45056	3.589271
45568	3.717254
46080	3.752237
46592	3.619431
47104	3.593500
47616	3.582814
48128	3.577705
48640	3.574111
49152	3.575136
49664	3.558545
50176	3.579756
50688	3.580127
51200	3.578654
51712	3.582598
52224	3.602008
52736	3.589198
53248	3.582715
53760	3.585439
54272	3.567254
54784	3.593302
55296	3.628366
55808	3.788909
56320	3.579809
56832	3.573418
57344	3.591172
57856	3.574509
58368	3.584843
58880	3.589748
59392	3.576847
59904	3.580214
60416	3.583440
60928	3.631852
61440	3.627582
61952	3.605930
62464	3.828132
62976	4.125037
63488	4.241060
64000	4.351687
64512	4.462204
65024	4.582209
65536	4.840109
66560	4.744942
67584	4.778303
68608	4.735649
69632	4.727039
70656	4.699698
71680	4.697247
72704	4.687827
73728	4.624000
74752	4.677311
75776	4.670032
76800	4.639033
77824	4.624091
78848	4.595840
79872	4.576224
80896	4.548496
81920	4.502276
82944	4.593943
83968	4.535774
84992	4.516682
86016	4.587953
87040	4.546999
88064	4.726504
89088	4.699557
90112	4.738538
91136	4.774871
92160	4.790334
93184	4.740479
94208	4.807339
95232	4.777646
96256	4.740171
97280	4.686406
98304	4.719505
99328	4.615990
100352	4.650832
101376	4.585543
102400	4.695286
103424	4.648965
104448	4.648476
105472	4.604208
106496	4.602049
107520	4.630794
108544	4.750592
109568	4.567358
110592	4.577982
111616	4.579149
112640	4.537463
113664	4.559970
114688	4.499840
115712	4.504858
116736	4.528926
117760	4.474337
118784	4.491769
119808	4.496916
120832	4.537204
121856	4.497507
122880	4.493813
123904	4.473294
124928	4.482248
125952	4.462899
126976	4.455500
128000	4.456846
129024	4.545154
130048	4.574297
131072	4.452869
133120	3.608762
135168	3.585076
137216	4.663888
139264	4.655336
141312	4.633351
143360	4.633176
145408	4.612398
147456	4.612438
149504	4.539004
151552	4.594729
153600	4.543483
155648	4.628465
157696	4.534460
159744	4.451475
161792	4.515691
163840	4.497771
165888	4.536418
167936	4.687240
169984	4.662596
172032	4.721333
174080	4.713825
176128	4.650962
178176	4.608274
180224	4.595020
182272	4.559390
184320	4.575709
186368	4.596827
188416	4.773951
190464	4.752108
192512	4.735146
194560	4.720874
196608	4.661418
198656	4.820664
200704	4.673631
202752	4.656101
204800	4.639150
206848	4.655646
208896	4.635455
210944	4.629087
212992	4.596087
215040	4.648985
217088	4.794893
219136	4.608171
221184	4.552657
223232	4.806584
225280	4.899451
227328	4.898310
229376	4.873004
231424	4.933207
233472	4.839250
235520	5.000094
237568	5.215471
239616	5.176748
241664	5.263312
243712	5.132709
245760	5.104865
247808	5.193772
249856	5.210059
251904	5.341446
253952	5.494141
256000	5.783486
258048	5.857804
260096	5.828486
262144	5.798168
266240	5.870859
270336	5.926860
274432	5.973642
278528	6.244048
282624	6.233067
286720	6.232323
290816	6.420455
294912	6.359875
299008	6.437374
303104	6.880265
307200	7.090778
311296	7.343434
315392	7.547322
319488	7.800522
323584	7.756967
327680	7.804359
331776	7.933564
335872	7.941368
339968	8.041807
344064	8.249223
348160	8.347869
352256	8.379376
356352	8.482532
360448	8.655362
364544	8.744898
368640	8.820759
372736	8.744922
376832	8.825940
380928	8.889872
385024	8.967399
389120	8.986545
393216	9.323809
397312	9.460794
401408	9.455146
405504	9.559767
409600	9.617492
413696	9.722202
417792	9.729341
421888	9.683710
425984	9.739018
430080	9.771772
434176	9.806006
438272	9.912212
442368	9.923917
446464	9.913190
450560	10.001783
454656	10.064211
458752	10.050506
462848	10.070432
466944	10.129298
471040	10.162016
475136	10.220459
479232	10.358551
483328	10.392122
487424	10.283745
491520	10.385409
495616	10.347730
499712	10.497532
503808	10.535345
507904	10.445759
512000	10.585237
516096	10.586540
520192	10.572416
524288	10.734117
