512	1.200101
576	1.181253
640	1.383275
704	1.185106
768	1.348852
832	1.194017
896	1.186085
960	1.348745
1024	1.186591
1088	1.180912
1152	1.184641
1216	1.183571
1280	1.183479
1344	1.185045
1408	1.209816
1472	1.195532
1536	1.182838
1600	1.184096
1664	1.183370
1728	1.183159
1792	1.182028
1856	1.185739
1920	1.217106
1984	1.181722
2048	1.186099
2112	1.182478
2176	1.181124
2240	1.184514
2304	1.181326
2368	1.184967
2432	1.217546
2496	1.183500
2560	1.185851
2624	1.181044
2688	1.182783
2752	1.185174
2816	1.182007
2880	1.210929
2944	1.186562
3008	1.184991
3072	1.182290
3136	1.185405
3200	1.181411
3264	1.182249
3328	1.184403
3392	1.185610
3456	1.183249
3520	1.180865
3584	1.181534
3648	1.184609
3712	1.181420
3776	1.179817
3840	1.186319
3904	1.184389
3968	1.182179
4032	1.184540
4096	1.184856
4160	1.202797
4224	1.192311
4288	1.189266
4352	1.184140
4416	1.191408
4480	1.188669
4544	1.199104
4608	1.208449
4672	1.190515
4736	1.188502
4800	1.185874
4864	1.185076
4928	1.183648
4992	1.182270
5056	1.182778
5120	1.182033
5184	1.182327
5248	1.183902
5312	1.185082
5376	1.181401
5440	1.182094
5504	1.180603
5568	1.180698
5632	1.186623
5696	1.186203
5760	1.181978
5824	1.184870
5888	1.182605
5952	1.183883
6016	1.182535
6080	1.180981
6144	1.185271
6208	1.184770
6272	1.183509
6336	1.184112
6400	1.181239
6464	1.181816
6528	1.182515
6592	1.185547
6656	1.183074
6720	1.183997
6784	1.182090
6848	1.181938
6912	1.183147
6976	1.181351
7040	1.185565
7104	1.183434
7168	1.185385
7232	1.182893
7296	1.182886
7360	1.181977
7424	1.183364
7488	1.185518
7552	1.184987
7616	1.230538
7680	1.185796
7744	1.182167
7808	1.184460
7872	1.180630
7936	1.184164
8000	1.184806
8064	1.188159
8128	1.183494
8192	1.182468
8320	1.182217
8448	1.184161
8576	1.183516
8704	1.190151
8832	1.184858
8960	1.182165
9088	1.182749
9216	1.183820
9344	1.182236
9472	1.182716
9600	1.187026
9728	1.188163
9856	1.182250
9984	1.184492
10112	1.182507
10240	1.185499
10368	1.181255
10496	1.186352
10624	1.185392
10752	1.186985
10880	1.209440
11008	1.184974
11136	1.185521
11264	1.182442
11392	1.190691
11520	1.186057
11648	1.184831
11776	1.184580
11904	1.182453
12032	1.184852
12160	1.181297
12288	1.183527
12416	1.187426
12544	1.188296
12672	1.181874
